,TimeStamp,StandardTemperature,Humidity,Wind,Ticket1,Ticket2,Time,Date,Day,Weekend,Season,quarters
2786,2067-06-13 12:01:00,0.6596036452,36.05946,0.16247920042,26,129,12:01:00,2067-06-13,Monday,0,Summer,q2
2787,2067-03-01 07:01:00,0.1199099472,77.9664,0.28062790036,1,41,07:01:00,2067-03-01,Tuesday,0,Spring,q1
2788,2067-07-01 21:01:00,0.644565434,46.77984,0.13289254943,51,184,21:01:00,2067-07-01,Friday,0,Summer,q3
2789,2068-07-02 05:01:00,0.6145879472,72.11892,0.16247920042,2,43,05:01:00,2068-07-02,Monday,0,Summer,q3
2790,2067-10-13 15:01:00,0.539693698,44.83068,0.13289254943,63,158,15:01:00,2067-10-13,Thursday,0,Fall,q4
2791,2067-11-08 22:01:00,0.3747680528,78.94098,0.0,6,92,22:01:00,2067-11-08,Tuesday,0,Fall,q4
2792,2067-08-02 22:01:00,0.689581132,53.6019,0.13289254943,28,132,22:01:00,2067-08-02,Tuesday,0,Summer,q3
2793,2067-08-02 06:01:00,0.6296261584,80.89014,0.22155355039,3,109,06:01:00,2067-08-02,Tuesday,0,Summer,q3
2794,2067-04-22 07:01:00,0.4047455396,69.19518,0.16247920042,11,140,07:01:00,2067-04-22,Friday,0,Spring,q2
2795,2067-08-25 15:01:00,0.7195586188,44.83068,0.35444609982,57,119,15:01:00,2067-08-25,Thursday,0,Summer,q3
2796,2067-07-28 15:01:00,0.9143628152,51.65274,0.25104124937,41,94,15:01:00,2067-07-28,Thursday,0,Summer,q3
2797,2067-04-15 03:01:00,0.3297523548,74.06808,0.16247920042,1,2,03:01:00,2067-04-15,Friday,0,Spring,q2
2798,2067-04-25 08:01:00,0.449662302,61.39854,0.0,21,278,08:01:00,2067-04-25,Monday,0,Spring,q2
2799,2067-09-30 15:01:00,0.539693698,91.61052,0.10340485045,10,53,15:01:00,2067-09-30,Friday,0,Fall,q3
2800,2068-03-01 01:01:00,0.4347230264,56.52564,0.28062790036,4,13,01:01:00,2068-03-01,Thursday,0,Spring,q1
2801,2067-06-04 12:01:01,0.6596036452,56.52564,0.25104124937,146,214,12:01:01,2067-06-04,Saturday,1,Summer,q2
2802,2067-10-21 23:01:01,0.449662302,57.50022,0.16247920042,16,81,23:01:01,2067-10-21,Friday,0,Fall,q4
2803,2068-01-29 21:01:01,0.1798649208,83.81388,0.10340485045,9,37,21:01:01,2068-01-29,Sunday,1,Winter,q1
2804,2068-06-29 10:01:01,0.7344978944,50.67816,0.35444609982,53,134,10:01:01,2068-06-29,Friday,0,Summer,q2
2805,2068-01-08 06:01:01,0.2697973812,90.63594,0.13289254943,2,2,06:01:01,2068-01-08,Sunday,1,Winter,q1
2806,2068-05-14 23:01:01,0.5097162112,43.8561,0.1919668994,22,93,23:01:01,2068-05-14,Monday,0,Spring,q2
2807,2068-02-07 02:01:01,0.2848355924,40.93236,0.22155355039,1,3,02:01:01,2068-02-07,Tuesday,0,Winter,q1
2808,2067-07-18 23:01:01,0.6596036452,76.99182,0.13289254943,12,45,23:01:01,2067-07-18,Monday,0,Summer,q3
2809,2068-06-11 05:01:01,0.494678,66.27144,0.0,3,34,05:01:01,2068-06-11,Monday,0,Summer,q2
2810,2067-06-11 04:01:01,0.494678,57.50022,0.08866100096,5,12,04:01:01,2067-06-11,Saturday,1,Summer,q2
2811,2068-06-24 23:01:01,0.539693698,62.37312,0.1919668994,30,80,23:01:01,2068-06-24,Sunday,1,Summer,q2
2812,2067-03-20 23:01:01,0.2548581056,63.3477,0.22155355039,6,24,23:01:01,2067-03-20,Sunday,1,Spring,q1
2813,2068-06-07 12:01:01,0.644565434,36.05946,0.1919668994,63,231,12:01:01,2068-06-07,Thursday,0,Summer,q2
2814,2068-07-19 13:01:01,0.689581132,32.16114,0.22155355039,53,226,13:01:01,2068-07-19,Thursday,0,Summer,q3
2815,2067-02-04 23:01:01,0.2248806188,58.4748,0.22155355039,2,23,23:01:01,2067-02-04,Friday,0,Winter,q1
2816,2067-07-23 21:01:01,0.644565434,56.52564,0.22155355039,86,168,21:01:01,2067-07-23,Saturday,1,Summer,q3
2817,2068-06-17 12:01:01,0.7045204076,29.2374,0.0,174,330,12:01:01,2068-06-17,Sunday,1,Summer,q2
2818,2067-09-25 22:01:01,0.5097162112,66.27144,0.08866100096,10,76,22:01:01,2067-09-25,Sunday,1,Fall,q3
2819,2068-01-19 06:01:01,0.344790566,90.63594,0.13289254943,2,89,06:01:01,2068-01-19,Thursday,0,Winter,q1
2820,2067-05-11 18:01:01,0.4196848152,65.29686,0.25104124937,30,368,18:01:01,2067-05-11,Wednesday,0,Spring,q2
2821,2067-09-16 05:01:01,0.539693698,91.61052,0.13289254943,1,15,05:01:01,2067-09-16,Friday,0,Fall,q3
2822,2068-01-02 20:01:01,0.3148130792,54.57648,0.08866100096,15,43,20:01:01,2068-01-02,Monday,0,Winter,q1
2823,2067-07-08 06:01:01,0.5996486716,59.44938,0.13289254943,12,98,06:01:01,2067-07-08,Friday,0,Summer,q3
2824,2067-11-27 20:01:01,0.494678,66.27144,0.10340485045,24,91,20:01:01,2067-11-27,Sunday,1,Fall,q4
2825,2068-04-20 11:01:01,0.449662302,35.08488,0.13289254943,76,159,11:01:01,2068-04-20,Friday,0,Spring,q2
2826,2067-07-30 00:01:01,0.7795135924,54.57648,0.0,17,86,00:01:01,2067-07-30,Saturday,1,Summer,q3
2827,2067-01-14 16:01:01,0.2098424076,36.05946,0.16247920042,6,83,16:01:01,2067-01-14,Friday,0,Winter,q1
2828,2067-06-21 12:01:01,0.6145879472,39.95778,0.35444609982,31,140,12:01:01,2067-06-21,Tuesday,0,Summer,q2
2829,2067-02-24 10:01:01,0.3897073284,52.62732,0.1919668994,19,71,10:01:01,2067-02-24,Thursday,0,Winter,q1
2830,2068-07-26 00:01:01,0.689581132,64.32228,0.08866100096,17,51,00:01:01,2068-07-26,Thursday,0,Summer,q3
2831,2067-03-03 21:01:01,0.299774868,84.78846,0.32495840084,8,77,21:01:01,2067-03-03,Thursday,0,Spring,q1
2832,2067-04-12 10:01:01,0.299774868,78.94098,0.38403275081,4,26,10:01:01,2067-04-12,Tuesday,0,Spring,q2
2833,2068-01-20 01:01:01,0.3897073284,74.06808,0.29537174985,1,13,01:01:01,2068-01-20,Friday,0,Winter,q1
2834,2067-07-20 15:01:01,0.5546329736,91.61052,0.13289254943,14,34,15:01:01,2067-07-20,Wednesday,0,Summer,q3
2835,2068-04-06 15:01:01,0.4196848152,52.62732,0.0,74,208,15:01:01,2068-04-06,Friday,0,Spring,q2
2836,2067-07-22 14:01:01,0.644565434,49.70358,0.1919668994,106,161,14:01:01,2067-07-22,Friday,0,Summer,q3
2837,2067-01-24 11:01:01,0.149887434,53.6019,0.1919668994,10,56,11:01:01,2067-01-24,Monday,0,Winter,q1
2838,2068-07-17 09:01:01,0.689581132,64.32228,0.13289254943,48,285,09:01:01,2068-07-17,Tuesday,0,Summer,q3
2839,2067-12-29 04:01:01,0.3897073284,79.91556,0.13289254943,1,4,04:01:01,2067-12-29,Thursday,0,Winter,q4
2840,2067-04-05 18:01:01,0.3597298416,20.46618,0.08866100096,43,253,18:01:01,2067-04-05,Tuesday,0,Spring,q2
2841,2067-10-13 07:01:01,0.4196848152,60.42396,0.1919668994,16,288,07:01:01,2067-10-13,Thursday,0,Fall,q4
2842,2068-06-25 22:01:01,0.5846104604,71.14434,0.16247920042,22,144,22:01:01,2068-06-25,Monday,0,Summer,q2
2843,2068-06-03 06:01:01,0.5696711848,80.89014,0.16247920042,9,15,06:01:01,2068-06-03,Sunday,1,Summer,q2
2844,2067-05-17 21:01:01,0.5097162112,50.67816,0.0,31,174,21:01:01,2067-05-17,Tuesday,0,Spring,q2
2845,2067-01-08 12:01:01,0.4196848152,75.04266,0.28062790036,30,56,12:01:01,2067-01-08,Saturday,1,Winter,q1
2846,2067-12-10 15:01:01,0.3897073284,44.83068,0.0,101,238,15:01:01,2067-12-10,Saturday,1,Winter,q4
2847,2067-12-30 03:01:01,0.3897073284,91.61052,0.13289254943,1,5,03:01:01,2067-12-30,Friday,0,Winter,q4
2848,2067-05-27 06:01:01,0.449662302,85.76304,0.10340485045,16,103,06:01:01,2067-05-27,Friday,0,Spring,q2
2849,2068-04-12 11:01:01,0.4196848152,37.03404,0.22155355039,110,160,11:01:01,2068-04-12,Thursday,0,Spring,q2
2850,2067-04-03 06:01:01,0.1798649208,83.81388,0.13289254943,1,3,06:01:01,2067-04-03,Sunday,1,Spring,q2
2851,2068-06-10 20:01:02,0.6145879472,38.00862,0.1919668994,85,231,20:01:02,2068-06-10,Sunday,1,Summer,q2
2852,2067-07-04 01:01:02,0.5846104604,76.01724,0.13289254943,5,12,01:01:02,2067-07-04,Monday,0,Summer,q3
2853,2067-10-25 10:01:02,0.5246554868,66.27144,0.0,28,76,10:01:02,2067-10-25,Tuesday,0,Fall,q4
2854,2067-06-17 01:01:02,0.644565434,63.3477,0.22155355039,6,19,01:01:02,2067-06-17,Friday,0,Summer,q2
2855,2068-03-22 04:01:02,0.4347230264,75.04266,0.10340485045,12,4,04:01:02,2068-03-22,Thursday,0,Spring,q1
2856,2067-09-07 08:01:02,0.5996486716,67.24602,0.0,28,441,08:01:02,2067-09-07,Wednesday,0,Fall,q3
2857,2067-09-28 14:01:02,0.6145879472,72.11892,0.1919668994,41,140,14:01:02,2067-09-28,Wednesday,0,Fall,q3
2858,2067-06-10 02:01:02,0.5246554868,41.90694,0.22155355039,1,13,02:01:02,2067-06-10,Friday,0,Summer,q2
2859,2067-11-21 17:01:02,0.6145879472,44.83068,0.25104124937,56,465,17:01:02,2067-11-21,Monday,0,Fall,q4
2860,2067-09-30 18:01:02,0.494678,97.458,0.0,15,221,18:01:02,2067-09-30,Friday,0,Fall,q3
2861,2068-02-05 09:01:02,0.194903132,41.90694,0.13289254943,14,99,09:01:02,2068-02-05,Sunday,1,Winter,q1
2862,2067-11-19 14:01:02,0.4796397888,35.08488,0.29537174985,192,245,14:01:02,2067-11-19,Saturday,1,Fall,q4
2863,2068-03-04 03:01:02,0.2248806188,39.95778,0.1919668994,1,22,03:01:02,2068-03-04,Sunday,1,Spring,q1
2864,2067-02-06 05:01:02,0.2098424076,83.81388,0.0,1,4,05:01:02,2067-02-06,Sunday,1,Winter,q1
2865,2068-07-22 19:01:02,0.7045204076,81.86472,0.22155355039,110,204,19:01:02,2068-07-22,Sunday,1,Summer,q3
2866,2067-08-18 15:01:02,0.689581132,28.26282,0.29537174985,53,127,15:01:02,2067-08-18,Thursday,0,Summer,q3
2867,2067-05-31 19:01:02,0.6145879472,72.11892,0.1919668994,46,311,19:01:02,2067-05-31,Tuesday,0,Spring,q2
2868,2067-07-29 02:01:02,0.794452868,76.99182,0.13289254943,1,15,02:01:02,2067-07-29,Friday,0,Summer,q3
2869,2067-12-10 01:01:02,0.2548581056,63.3477,0.1919668994,10,63,01:01:02,2067-12-10,Saturday,1,Winter,q4
2870,2067-12-24 03:01:02,0.2548581056,58.4748,0.1919668994,5,23,03:01:02,2067-12-24,Saturday,1,Winter,q4
2871,2068-04-28 04:01:02,0.4796397888,79.91556,0.25104124937,1,10,04:01:02,2068-04-28,Saturday,1,Spring,q2
2872,2068-06-17 22:01:02,0.644565434,63.3477,0.16247920042,43,118,22:01:02,2068-06-17,Sunday,1,Summer,q2
2873,2068-05-11 12:01:02,0.5846104604,76.01724,0.35444609982,47,126,12:01:02,2068-05-11,Friday,0,Spring,q2
2874,2067-12-21 06:01:02,0.299774868,84.78846,0.0,1,88,06:01:02,2067-12-21,Wednesday,0,Winter,q4
2875,2068-06-18 13:01:02,0.7045204076,39.95778,0.29537174985,64,186,13:01:02,2068-06-18,Monday,0,Summer,q2
2876,2068-01-24 18:01:02,0.449662302,61.39854,0.44310710078,13,452,18:01:02,2068-01-24,Tuesday,0,Winter,q1
2877,2068-03-28 12:01:02,0.5097162112,75.04266,0.0,59,172,12:01:02,2068-03-28,Wednesday,0,Spring,q1
2878,2067-06-15 14:01:02,0.8694460528,38.9832,0.25104124937,45,112,14:01:02,2067-06-15,Wednesday,0,Summer,q2
2879,2068-04-16 04:01:02,0.4347230264,23.38992,0.1919668994,3,4,04:01:02,2068-04-16,Monday,0,Spring,q2
2880,2067-08-17 04:01:02,0.644565434,52.62732,0.13289254943,2,5,04:01:02,2067-08-17,Wednesday,0,Summer,q3
2881,2067-08-16 08:01:02,0.689581132,64.32228,0.0,41,353,08:01:02,2067-08-16,Tuesday,0,Summer,q3
2882,2067-04-29 04:01:02,0.3148130792,51.65274,0.28062790036,2,3,04:01:02,2067-04-29,Friday,0,Spring,q2
2883,2067-11-23 03:01:02,0.449662302,91.61052,0.10340485045,3,4,03:01:02,2067-11-23,Wednesday,0,Fall,q4
2884,2068-01-07 06:01:02,0.4047455396,69.19518,0.08866100096,2,6,06:01:02,2068-01-07,Saturday,1,Winter,q1
2885,2068-01-11 10:01:02,0.1049706716,43.8561,0.0,8,58,10:01:02,2068-01-11,Wednesday,0,Winter,q1
2886,2067-02-04 10:01:02,0.2098424076,83.81388,0.10340485045,1,50,10:01:02,2067-02-04,Friday,0,Winter,q1
2887,2067-09-01 17:01:02,0.7045204076,81.86472,0.0,29,285,17:01:02,2067-09-01,Thursday,0,Fall,q3
2888,2067-05-15 03:01:02,0.449662302,70.16976,0.08866100096,11,22,03:01:02,2067-05-15,Sunday,1,Spring,q2
2889,2068-02-25 00:01:02,0.3297523548,40.93236,0.16247920042,6,82,00:01:02,2068-02-25,Saturday,1,Winter,q1
2890,2068-04-18 21:01:02,0.299774868,55.55106,0.38403275081,12,155,21:01:02,2068-04-18,Wednesday,0,Spring,q2
2891,2068-02-11 11:01:02,0.3297523548,68.2206,0.0,47,225,11:01:02,2068-02-11,Saturday,1,Winter,q1
2892,2067-04-23 07:01:02,0.4047455396,79.91556,0.41352044979,4,19,07:01:02,2067-04-23,Saturday,1,Spring,q2
2893,2067-01-21 17:01:02,0.2248806188,39.95778,0.16247920042,5,156,17:01:02,2067-01-21,Friday,0,Winter,q1
2894,2068-04-01 14:01:02,0.4347230264,85.76304,0.16247920042,124,292,14:01:02,2068-04-01,Sunday,1,Spring,q2
2895,2067-06-08 07:01:02,0.6596036452,76.99182,0.16247920042,20,266,07:01:02,2067-06-08,Wednesday,0,Summer,q2
2896,2068-04-14 14:01:03,0.4796397888,21.44076,0.29537174985,327,253,14:01:03,2068-04-14,Saturday,1,Spring,q2
2897,2067-12-28 07:01:03,0.3597298416,84.78846,0.10340485045,6,225,07:01:03,2067-12-28,Wednesday,0,Winter,q4
2898,2068-03-16 08:01:03,0.2848355924,40.93236,0.51692530024,18,485,08:01:03,2068-03-16,Friday,0,Spring,q1
2899,2067-11-19 00:01:03,0.2398198944,58.4748,0.13289254943,13,53,00:01:03,2067-11-19,Saturday,1,Fall,q4
2900,2068-03-22 00:01:03,0.5097162112,47.75442,0.13289254943,15,47,00:01:03,2068-03-22,Thursday,0,Spring,q1
2901,2067-10-11 18:01:03,0.5097162112,62.37312,0.28062790036,69,457,18:01:03,2067-10-11,Tuesday,0,Fall,q4
2902,2068-03-25 01:01:03,0.449662302,79.91556,0.13289254943,26,89,01:01:03,2068-03-25,Sunday,1,Spring,q1
2903,2068-07-15 22:01:03,0.689581132,68.2206,0.08866100096,13,111,22:01:03,2068-07-15,Sunday,1,Summer,q3
2904,2068-01-22 04:01:03,0.1349481584,45.80526,0.38403275081,2,6,04:01:03,2068-01-22,Sunday,1,Winter,q1
2905,2068-07-03 09:01:03,0.539693698,44.83068,0.41352044979,31,299,09:01:03,2068-07-03,Tuesday,0,Summer,q3
2906,2067-10-16 08:01:03,0.449662302,85.76304,0.0,26,83,08:01:03,2067-10-16,Sunday,1,Fall,q4
2907,2068-08-09 01:01:03,0.6296261584,76.99182,0.10340485045,7,37,01:01:03,2068-08-09,Thursday,0,Summer,q3
2908,2068-02-06 05:01:03,0.2098424076,49.70358,0.13289254943,1,27,05:01:03,2068-02-06,Monday,0,Winter,q1
2909,2067-09-14 19:01:03,0.5696711848,86.73762,0.0,15,213,19:01:03,2067-09-14,Wednesday,0,Fall,q3
2910,2067-08-29 00:01:03,0.6296261584,76.99182,0.16247920042,19,23,00:01:03,2067-08-29,Monday,0,Summer,q3
2911,2068-08-09 18:01:03,0.7644753812,57.50022,0.22155355039,87,682,18:01:03,2068-08-09,Thursday,0,Summer,q3
2912,2067-01-15 20:01:03,0.1199099472,35.08488,0.25104124937,1,29,20:01:03,2067-01-15,Saturday,1,Winter,q1
2913,2067-05-14 00:01:03,0.4196848152,79.91556,0.13289254943,11,77,00:01:03,2067-05-14,Saturday,1,Spring,q2
2914,2068-06-13 18:01:03,0.6145879472,51.65274,0.1919668994,95,689,18:01:03,2068-06-13,Wednesday,0,Summer,q2
2915,2068-07-02 02:01:03,0.644565434,68.2206,0.22155355039,5,11,02:01:03,2068-07-02,Monday,0,Summer,q3
2916,2067-06-07 15:01:03,0.8094910792,36.05946,0.16247920042,43,134,15:01:03,2067-06-07,Tuesday,0,Summer,q2
2917,2068-05-07 19:01:03,0.5097162112,62.37312,0.25104124937,52,421,19:01:03,2068-05-07,Monday,0,Spring,q2
2918,2067-07-21 13:01:03,0.6596036452,32.16114,0.32495840084,40,139,13:01:03,2067-07-21,Thursday,0,Summer,q3
2919,2067-03-12 14:01:03,0.4647005132,57.50022,0.28062790036,81,119,14:01:03,2067-03-12,Saturday,1,Spring,q1
2920,2068-01-19 13:01:03,0.4196848152,75.04266,0.16247920042,14,171,13:01:03,2068-01-19,Thursday,0,Winter,q1
2921,2067-02-05 08:01:03,0.194903132,53.6019,0.16247920042,4,32,08:01:03,2067-02-05,Saturday,1,Winter,q1
2922,2067-02-21 13:01:03,0.539693698,18.51702,0.38403275081,28,94,13:01:03,2067-02-21,Monday,0,Winter,q1
2923,2067-03-07 17:01:03,0.4047455396,97.458,0.29537174985,3,78,17:01:03,2067-03-07,Monday,0,Spring,q1
2924,2067-09-01 00:01:03,0.6296261584,72.11892,0.29537174985,12,42,00:01:03,2067-09-01,Thursday,0,Fall,q3
2925,2067-10-06 01:01:03,0.494678,97.458,0.1919668994,4,21,01:01:03,2067-10-06,Thursday,0,Fall,q4
2926,2068-08-04 04:01:03,0.6596036452,76.99182,0.1919668994,2,11,04:01:03,2068-08-04,Saturday,1,Summer,q3
2927,2067-06-11 18:01:03,0.644565434,29.2374,0.16247920042,128,215,18:01:03,2067-06-11,Saturday,1,Summer,q2
2928,2068-07-08 06:01:03,0.6596036452,76.99182,0.08866100096,9,20,06:01:03,2068-07-08,Sunday,1,Summer,q3
2929,2067-01-10 07:01:03,0.1349481584,48.729,0.1919668994,2,64,07:01:03,2067-01-10,Monday,0,Winter,q1
2930,2067-08-10 22:01:03,0.6296261584,86.73762,0.10340485045,12,67,22:01:03,2067-08-10,Wednesday,0,Summer,q3
2931,2067-03-22 05:01:04,0.2248806188,73.0935,0.1919668994,1,12,05:01:04,2067-03-22,Tuesday,0,Spring,q1
2932,2067-06-28 01:01:04,0.5846104604,76.01724,0.16247920042,3,13,01:01:04,2067-06-28,Tuesday,0,Summer,q2
2933,2068-01-12 09:01:04,0.2697973812,67.24602,0.0,8,221,09:01:04,2068-01-12,Thursday,0,Winter,q1
2934,2067-01-24 18:01:04,0.1649256452,53.6019,0.25104124937,8,86,18:01:04,2067-01-24,Monday,0,Winter,q1
2935,2067-10-16 13:01:04,0.6145879472,42.88152,0.08866100096,226,194,13:01:04,2067-10-16,Sunday,1,Fall,q4
2936,2067-07-07 22:01:04,0.6296261584,40.93236,0.16247920042,44,165,22:01:04,2067-07-07,Thursday,0,Summer,q3
2937,2067-10-25 13:01:04,0.6145879472,37.03404,0.1919668994,49,172,13:01:04,2067-10-25,Tuesday,0,Fall,q4
2938,2068-01-30 02:01:04,0.2098424076,83.81388,0.10340485045,1,3,02:01:04,2068-01-30,Monday,0,Winter,q1
2939,2068-01-17 17:01:04,0.4196848152,37.03404,0.25104124937,15,447,17:01:04,2068-01-17,Tuesday,0,Winter,q1
2940,2067-05-27 14:01:04,0.6145879472,51.65274,0.22155355039,67,132,14:01:04,2067-05-27,Friday,0,Spring,q2
2941,2067-08-24 06:01:04,0.5846104604,76.01724,0.0,5,102,06:01:04,2067-08-24,Wednesday,0,Summer,q3
2942,2067-08-01 03:01:04,0.7045204076,76.99182,0.0,3,3,03:01:04,2067-08-01,Monday,0,Summer,q3
2943,2067-05-16 03:01:04,0.449662302,79.91556,0.08866100096,1,8,03:01:04,2067-05-16,Monday,0,Spring,q2
2944,2067-09-04 20:01:04,0.644565434,43.8561,0.10340485045,65,151,20:01:04,2067-09-04,Sunday,1,Fall,q3
2945,2068-03-18 08:01:04,0.2248806188,67.24602,0.13289254943,5,69,08:01:04,2068-03-18,Sunday,1,Spring,q1
2946,2067-08-17 10:01:04,0.7195586188,41.90694,0.22155355039,42,73,10:01:04,2067-08-17,Wednesday,0,Summer,q3
2947,2068-03-19 20:01:04,0.5246554868,47.75442,0.22155355039,50,238,20:01:04,2068-03-19,Monday,0,Spring,q1
2948,2068-07-30 01:01:04,0.5846104604,86.73762,0.1919668994,8,21,01:01:04,2068-07-30,Monday,0,Summer,q3
2949,2067-10-26 11:01:04,0.494678,91.61052,0.25104124937,34,117,11:01:04,2067-10-26,Wednesday,0,Fall,q4
2950,2068-02-05 07:01:04,0.2098424076,36.05946,0.13289254943,1,13,07:01:04,2068-02-05,Sunday,1,Winter,q1
2951,2067-11-06 17:01:04,0.4047455396,34.1103,0.10340485045,55,192,17:01:04,2067-11-06,Sunday,1,Fall,q4
2952,2067-08-03 15:01:04,0.7344978944,25.33908,0.25104124937,38,104,15:01:04,2067-08-03,Wednesday,0,Summer,q3
2953,2067-06-22 09:01:04,0.6145879472,47.75442,0.0,23,186,09:01:04,2067-06-22,Wednesday,0,Summer,q2
2954,2067-08-14 05:01:04,0.6596036452,86.73762,0.1919668994,2,5,05:01:04,2067-08-14,Sunday,1,Summer,q3
2955,2067-02-03 17:01:04,0.2398198944,53.6019,0.10340485045,3,83,17:01:04,2067-02-03,Thursday,0,Winter,q1
2956,2067-10-30 01:01:04,0.3747680528,84.78846,0.0,12,61,01:01:04,2067-10-30,Sunday,1,Fall,q4
2957,2067-08-22 11:01:04,0.6745429208,60.42396,0.25104124937,42,113,11:01:04,2067-08-22,Monday,0,Summer,q3
2958,2067-06-04 10:01:04,0.644565434,63.3477,0.22155355039,111,167,10:01:04,2067-06-04,Saturday,1,Summer,q2
2959,2067-11-11 06:01:04,0.3897073284,84.78846,0.08866100096,3,65,06:01:04,2067-11-11,Friday,0,Fall,q4
2960,2067-09-05 02:01:04,0.5846104604,67.24602,0.1919668994,9,6,02:01:04,2067-09-05,Monday,0,Fall,q3
2961,2067-07-05 10:01:04,0.7344978944,47.75442,0.16247920042,46,113,10:01:04,2067-07-05,Tuesday,0,Summer,q3
2962,2067-06-20 02:01:04,0.5846104604,71.14434,0.28062790036,3,9,02:01:04,2067-06-20,Monday,0,Summer,q2
2963,2068-08-06 05:01:04,0.5996486716,80.89014,0.10340485045,5,44,05:01:04,2068-08-06,Monday,0,Summer,q3
2964,2068-07-23 00:01:04,0.689581132,76.99182,0.10340485045,12,33,00:01:04,2068-07-23,Monday,0,Summer,q3
2965,2067-02-03 23:01:04,0.194903132,77.9664,0.16247920042,1,17,23:01:04,2067-02-03,Thursday,0,Winter,q1
2966,2067-05-16 18:01:04,0.6145879472,37.03404,0.29537174985,67,459,18:01:04,2067-05-16,Monday,0,Spring,q2
2967,2068-07-29 19:01:04,0.6745429208,68.2206,0.16247920042,181,343,19:01:04,2068-07-29,Sunday,1,Summer,q3
2968,2068-02-10 01:01:04,0.2697973812,54.57648,0.32495840084,4,20,01:01:04,2068-02-10,Friday,0,Winter,q1
2969,2067-05-16 13:01:04,0.6145879472,37.03404,0.28062790036,37,139,13:01:04,2067-05-16,Monday,0,Spring,q2
2970,2068-06-23 05:01:04,0.5097162112,66.27144,0.10340485045,3,22,05:01:04,2068-06-23,Saturday,1,Summer,q2
2971,2067-03-24 13:01:04,0.494678,40.93236,0.08866100096,27,86,13:01:04,2067-03-24,Thursday,0,Spring,q1
2972,2067-03-22 00:01:04,0.344790566,51.65274,0.0,8,8,00:01:04,2067-03-22,Tuesday,0,Spring,q1
2973,2068-03-12 06:01:04,0.194903132,57.50022,0.13289254943,3,90,06:01:04,2068-03-12,Monday,0,Spring,q1
2974,2067-04-15 20:01:04,0.2697973812,90.63594,0.32495840084,13,52,20:01:04,2067-04-15,Friday,0,Spring,q2
2975,2068-06-03 13:01:04,0.7045204076,56.52564,0.1919668994,271,229,13:01:04,2068-06-03,Sunday,1,Summer,q2
2976,2067-04-28 17:01:04,0.4796397888,28.26282,0.16247920042,80,403,17:01:04,2067-04-28,Thursday,0,Spring,q2
2977,2068-04-15 14:01:04,0.5846104604,17.54244,0.44310710078,255,250,14:01:04,2068-04-15,Sunday,1,Spring,q2
2978,2068-01-23 22:01:04,0.2697973812,47.75442,0.35444609982,5,40,22:01:04,2068-01-23,Monday,0,Winter,q1
2979,2067-09-08 02:01:04,0.539693698,76.01724,0.08866100096,15,12,02:01:04,2067-09-08,Thursday,0,Fall,q3
2980,2068-01-10 02:01:04,0.1649256452,49.70358,0.25104124937,1,4,02:01:04,2068-01-10,Tuesday,0,Winter,q1
2981,2067-12-07 10:01:04,0.3148130792,64.32228,0.22155355039,16,96,10:01:04,2067-12-07,Wednesday,0,Winter,q4
2982,2067-11-17 07:01:04,0.3897073284,91.61052,0.16247920042,7,267,07:01:04,2067-11-17,Thursday,0,Fall,q4
2983,2067-05-03 10:01:04,0.6145879472,67.24602,0.35444609982,23,99,10:01:04,2067-05-03,Tuesday,0,Spring,q2
2984,2067-08-30 15:01:05,0.644565434,33.13572,0.22155355039,179,424,15:01:05,2067-08-30,Tuesday,0,Summer,q3
2985,2068-02-07 03:01:05,0.2848355924,43.8561,0.22155355039,1,3,03:01:05,2068-02-07,Tuesday,0,Winter,q1
2986,2068-04-25 06:01:05,0.4796397888,38.00862,0.28062790036,7,129,06:01:05,2068-04-25,Wednesday,0,Spring,q2
2987,2067-07-19 10:01:05,0.7644753812,50.67816,0.16247920042,39,86,10:01:05,2067-07-19,Tuesday,0,Summer,q3
2988,2067-03-31 16:01:05,0.2848355924,63.3477,0.22155355039,7,79,16:01:05,2067-03-31,Thursday,0,Spring,q1
2989,2067-06-03 22:01:05,0.5696711848,76.01724,0.13289254943,26,117,22:01:05,2067-06-03,Friday,0,Summer,q2
2990,2068-03-10 13:01:05,0.4347230264,49.70358,0.28062790036,88,253,13:01:05,2068-03-10,Saturday,1,Spring,q1
2991,2067-11-17 03:01:05,0.3897073284,91.61052,0.08866100096,1,12,03:01:05,2067-11-17,Thursday,0,Fall,q4
2992,2067-10-27 04:01:05,0.4796397888,79.91556,0.45785095027,3,7,04:01:05,2067-10-27,Thursday,0,Fall,q4
2993,2068-07-07 04:01:05,0.539693698,91.61052,0.0,4,16,04:01:05,2068-07-07,Saturday,1,Summer,q3
2994,2068-06-05 16:01:05,0.7644753812,47.75442,0.48733864925,74,321,16:01:05,2068-06-05,Tuesday,0,Summer,q2
2995,2067-11-19 02:01:05,0.2548581056,63.3477,0.08866100096,8,40,02:01:05,2067-11-19,Saturday,1,Fall,q4
2996,2068-01-14 18:01:05,0.5097162112,43.8561,0.13289254943,50,249,18:01:05,2068-01-14,Saturday,1,Winter,q1
2997,2067-11-11 10:01:05,0.4196848152,69.19518,0.32495840084,20,116,10:01:05,2067-11-11,Friday,0,Fall,q4
2998,2068-02-27 05:01:05,0.2098424076,58.4748,0.35444609982,1,7,05:01:05,2068-02-27,Monday,0,Winter,q1
